情感倾向,评论
1,嗯哼;挺好的;就暂时有个小小的;不成熟的个人建议;就提一下嘿嘿;希望岛里面可以分类;或者是每人可以拥有多个小岛;分类写东西;就这一个。||其他都很奈斯;虽然邮票信纸有一丢丢贵;不过也能理解;软件运营是要钱的。||还有啥嘞……|Gorkor加油加油加油冲冲冲！！！祝工作人员早日暴富！！阖家欢乐！！！开开心心！！！福如东海！！！寿比南山！！！你是电！你是光！你是唯一的神话！你是天！你是地！你是世间的美好！为你痴！为你狂！为你框框撞大墙！为你转身！为你暴灯！为你打call日夜不分！！！！
1,很喜欢这个软件;版面干净;希望戒骄戒躁;让这个软件变得越来越好(✪▽✪)
0,挺好的软件;|但是推广;软广偏多;|而且一本杂志里的内容建议更加多样化些;|还有bug让人很不爽;为什么公开树洞过几天会突然变成私密的？我有两个树洞都是这情况
1,呜呜呜……之前用过删了;找了好久终于找到了……呜呜呜……好喜欢……
0,可以有三颗星是因为发呆功能。|以下对Gorkor提出几点建议：|1把小鱼游来游去改成全屏或半屏。只占三分之一实在太少了;我每次发呆时都不能很好的沉浸在其中;全屏观看它不香么;更加清楚的看到小鱼儿游泳我相信会有更多人来发呆的❗️❗️❗️|2把用户发呆排行设置成按键查看。我并不是很想和人比较发呆时长;但这仅代表我一个;也会有一些想要获取排行的。设置成按键查看既方便我这种人也方便另一种人。|3适量投放一些机器人。每次我发信都没有人回信。这种感觉就像是自己精心制作的礼物结果没人在乎一样。机器人不用多做什么;只要看到是悲伤的信安慰一句就行;让我们体验到有人在乎自己。|以上是我的建议;望这款软件越做越好;更多人参与到其中！
1,我喜欢这种让人慢下来的APP;不喜欢那种花里胡哨的APP
1,不知道说什么;但真的很喜欢这个软件
0,我特别想给唯一的一颗星星保护你  所以我选择了三颗星  不多不少  刚刚好    今天来这里评论  是想询问“一本杂志”的第一期到现在更新的期数这些前面都期数可以在哪里看  因为软件里只出现了最近的几期  我真的特别想看看往期内容
1,信箱满了;然后我花了十块钱买了容量;读了一封信;信箱又满了？啊;这……？？？
1,它老震动什么？怎么关？救救孩子
1,很棒;|1.第一次;向一个陌生人敞开心扉。|2.没有什么不良用户;和某ol不同。|3.客服蛮贴心的。
1,挺暖的一个APP
1,下载了挺长时间了吧;每天回答问题已成了习惯;喜欢给未来的自己写信。今天发现过客的公众号停更一个月了;有点害怕和感慨吧;创业不易啊。希望过客越来越好;创业者加油啊;别忘了初心
1,为什么有时候会收不到验证码啊
1,感觉很静;但是我有个疑问怎么看自己写过的信呀。
0,问题|||我想问个问题就是可能我在灌水别院评论了别人;然后过段时间消息说谁谁谁回复了我;然后我点进去就是灌水别院;而不是具体的那条帖子;我都忘了我在哪评论她的了
1,我喜欢。邮局寄信也要钱啊;反正我喜欢这种邮票的感觉。
1,我很喜欢;我刚玩的第二天;我主动邮出去的信是一个看文字就觉得温柔可爱的姑娘回的;山色的信纸很好看;不贵;邮票也不贵;毕竟要是真的送信应该不止。
0,过客空间都是自动回复;邮箱反馈也没人理;申诉无门啊
1,很有趣的写信APP;很喜欢
1,还好;没有错过你
1,我就想知道自己在壹本杂志投稿成不成功;如果不成功可以告诉我吗？？
1,很好的灵魂树洞。是不能解忧;但还是能得到些许星碎温暖。|里面的人都很温柔。|就很知足了。
1,可爱的软件;善良的信友;和真诚的开发者。
0,没有人用了;一星期收不到一个;运营方有没有办法;这样流失太严重了;老用户都想走了;唉;用了个寂寞
1,什么时候出新版本啊;迫不及待了
1,为什么收不到信;投信等于石沉大海！！！嘤嘤嘤
1,这是个很好的软件;我非常喜欢。但是用着用着我就遇到了个小问题;就是我寄给笔友的信显示被拒收了;我以为他不想聊了;结果笔友写信过来说他写的信被我拒收了？我确信我没有拒收;我想笔友应该也不会特意骗我;所以到底是怎么回事嘞？希望可以解决一下下啊;差一点就失去应该朋友了呢
1,热爱这样的软件。希望你能一直越来越好。
1,很棒的软件！我下载它是为了记录生活的;因为匿名的方式让我感觉很安全;而且可以创建岛（跟百度贴吧创吧差不多）;记录的时候可以分享给同样匿名的陌生人;就没有那么孤单了！
1,这个软件真的特别特别特别好;真的强推;只不过有一个缺点;希望每个人的过客岛里发出的动态可以修改;方便更新。今天中午的时候过客崩掉了;我点开的时候它一片空白。不知道为什么
1,个人觉得这个软件很棒.首先页面特别简洁就很符合我的口味.再次可以和不同的人聊天.有幸的话还可以交到自己心满意足的朋友.虽然等待回信是一个很漫长的过程.但正是因为这些距离感才能更好的去交流.看到说邮票这个问题.我觉得很合理的.现实生活写信不是也要邮票吗.虽然电子版的信不如手写的信来得那样有特别大的感觉.但收到信总是很激动的.其实也认为邮票也体现了我们当下的心情.价钱也不贵.很合理的.而且每日推荐的邮票都特别棒.有时恰好能表达出写那封信的心情.也省去了因为种种原因不想表明真实心境的那种心情.（突然语塞.不知道该用个什么词好.只好说了心情.）感谢遇见这么好的软件.也会越来越好的.
1,呜呜呜呜没有国内手机号用不了。能不能开发别的注册方式啊;邮箱之类的;照顾一下孤独的海外用户………
1,表达自己;又能收到陌生人的信;学会了等待别人;感受到慢生活
1,那个注销功能可以增加一点询问过程或者放隐蔽一点不;粗心大意的孩子真的生怕自己哪天手贱按错了(´；ω；`)
1,那个过客岛–漂流;可不可以做个动画;类似地图一样的;每次随机出几个岛展现在地图上;上面标着岛名;这样真的有种漂流的感觉~|当然现在简洁的也不错哈哈~
1,这个软件让我明白了很多;千言万语到嘴边;不知从何说起;只能以五星代替
1,很不错的(*๓´╰╯`๓)♡
1,干净;简单;慢
1,我觉得很赞;我能和别人分享自己的故事发泄心情;也能听别人的故事替他们解忧;互相帮助
1,突然很想来给过客写一篇小作文！|来到过客五个多月了;现在我打开它的频率比打开QQ和微信还要高。真的好喜欢这里啊;信箱里有我喜欢的笔友;岛上有我喜欢的岛民;灌水有我喜欢的温柔的过儿们。|关于很多人在说的邮票收费;我之前认为邮票信纸我是必不可能花钱买的;用积分不香嘛！但是有了可爱的笔友;就会想花钱送给他们;或者买好看的邮票信纸给他们写信;就觉得收费也还好了;而且就算不氪金也不是用不下去啊。之前我也是入不敷出;但随着时间过滤掉了那些写一两封就再也没有回信的过客;剩下的一两个笔友用的邮票其实靠积分就够了。|还有就是有人说过客功能繁琐诶！！我只觉得过客功能好少（当然不需要太多;我只是想表达其实这个软件很简单）;还有那么多功能还在“敬请期待”…很想早点看到它上线的那一天。现在每天就在灌水和岛上四处溜达。我觉得找不到自己发的动态也蛮好的;就让它们随时间消逝吧(´+ω+｀)|老王多想想周边嘛;然后多卖一点钱就可以推出更多的功能啦！现在我的岛终于热闹起来了;可堂屋却下线了;好可惜啊。我记得之前灌水有建议一些周边;例如把信印成书册（这个真的疯狂打电话;太有意义了）;还有书签钥匙扣手绘本什么的…我也不太懂;总之希望老王大猫多赚点钱啦|最后希望过客越来越好～永远都能像现在这么干净。
1,软件是好软件;希望保持初心吧;毕竟作为soul的老用户;也是一步一步看着它堕落的。希望你们加油！
1,很喜欢这样的方式;与陌生人分享喜怒哀乐。
1,朋友推荐的;感觉很不错啊。除了……邮票有点点贵;当然如果是比较喜欢的笔友的来信还是愿意买邮票回信;但是如果不是很重要的内容;又想回复一下就有点尴尬。还有就是……来信好少哇……
1,不得不说;软件很好;当初因为没有来找我说话;于是下载了过客;通过写信我认识了各种各样的人;讲了许多他们自己的故事;不同的感受。只是我写信很慢;不能及时给笔友回信。
1,可不可以屏蔽拉黑人啊
1,真这么多都在一星保护呀
1,很好很好;就是每次登录都要验证码太麻烦了;希望什么时候可以加一个密码登录。
1,总体还是不错的;我很喜欢这个软件;但有一些小建议：|1、找不到别人给我的每日问题的评论回复|2、在树洞看到很精彩的评论;但是没有办法给那个人写信;只能给树洞主人写信……如果能出一个根据ID搜索用户的功能就好了（不允许搜索的话可以自己设置嘛）|3、通知消息很乱;不论是别人点赞我每日问题的评论;还是动态回复;都挤在一起;而且点进去一次之后;就再也找不到了;除非一个一个慢慢翻;灌水别院动态更新快;想找到简直要翻到吐血了。|4、服务器又炸了……加载不出来。是因为最近新用户太多了吗？
1,用了几天感觉很不错 很温暖 过客朋友也都很可爱 棒棒的 希望它一直干净温暖不要变
1,过客可以帮笔友买邮票吗？买邮票的地方有个选项是为谁购买;可是我选了笔友的名字买了以后邮票还是在我这边啊？然后希望过客可以出个客服或者问答的地方;有些疑问可以帮忙解答解答
1,加油啊！！！！
1,上网课的时候遇到了过客;怎么形容那种感觉呢;就像是漂泊已久的船遇到了一处港湾。遇到了许多人;写了许多封信;虽然有些不再联系;有些慢慢沉寂;但那时的心意是永远存在过的。很高兴遇见你们;也很抱歉就此离去。
1,在过客里的都是好温柔的人啊;让我这个平时有点急躁的人讲话也不由自主地柔和下来。非常非常幸运;我在一群鸽子里面找到了会写回信的人（我可太不容易了）;鸽子太多了;这是个鸽巢吧哈哈哈哈哈|刚刚开始用;持续观望。
1,说实话有点怕官方开不下去…因为氪金点太少了;希望能长久存在。那些记录下来的心情;多年过后还能通过一个软件窥见一二
1,刚下了这个软件;在里面我可以看到我回复别人的信;但怎么也找不到我投出去的信;这个在哪看？麻烦开发者说一下。
1,发现了宝藏软件;好喜欢;好喜欢;好像藏起来;哈哈哈哈哈哈
1,这真的是我下载过最棒的社交软件了;大家都很友好;风气就很舒服。官方大大继续加油！
1,刚开始用;界面还是很利落的！没有莫名其妙的杂物;这一点很舒服～|但是邮票一张一块会不会有点小贵？可能是我还不清楚使用方法？
1,感觉开发者对生活的见解很有创意！但是找不到自己写过的信;草稿箱在哪一直找不到;希望能引导一下
1,优秀的软件会筛选用户。过客里通过信的笔友都是很好的人。
1,下载过客已经六个多月了;从刚开始的新鲜感;到现在的日常打卡;使用感还是蛮好的;是一个很惊艳的清流软件。现在的社交软件比比皆是;但像这么喜欢的却不多;过客不仅仅只是一个需要倾述时才会用到的软件;慢慢地也成了我与笔友唯一的连接;这种纯信件的交流;需要经历过时间的考验;也就更加觉得有那么一两个时常可以分享日常生活中琐碎欢喜的笔友已经很难得了。||不管怎么说;还是很感谢过客;让我遇到了那些值得真诚相待的人。与过客的相遇;也是一种缘分;也很幸运。
1,匿名慢社交;与其他社交软件浮躁的即时通讯的氛围不同;这里主张“慢”;更能在时间中展现真实的自己。回归原始的写信的通讯方式;也弱化了图片功能;一切回归文字的本真;我喜欢这种方式。当然也有愉快的灌水区;这里的大家都很温暖;一起说说笑笑。还有就是“过客岛”板块了;人人都有一个小岛;可以在岛内分享你的文字与日常;也能作为私密小天地记录生活。树洞也是过客很棒的地方;可以在树洞倾诉自我也可以在这寻找笔友;不用担心什么;是匿名。过客做得很好的地方也是审核;虽然是人工一天天审核会比较慢;但只要举报肯定会有回应的;维护环境人人有责。官方也很亲民;你可以经常抓到“大猫”;一个可爱的“ai”。
1,在时间的面前我们都是过客;在过客这里;可以用温柔的文字邂逅有趣的灵魂。
1,就是很棒的App呀;在里面大家都是匿名的所以自己什么样的话都可以讲;树洞里适合自己情绪的表达;灌水就顾名思义很适合灌水呀;再也不用担心发空间发朋友圈别人嫌烦而且都可以收到回复...最最重要的一点;以信会友！在我们这样的年代;我们都没怎么经历过太多写信;但是在过客可以呀;而且还需要等就也可以让我们更有耐心～
1,真的很不错;良心推荐！！！期待能在过客与你相识。
1,希望一星保护的人长点脑子
1,好得很;页面很简洁;很容易上手。灌水区还有这么多热心过客指点迷津。漂亮的邮票;写信自留;两相宜。|很清净的交流之所。
1,一款温柔的社交APP;很喜欢呀～喜欢写信的朋友们推荐使用哦～这里可以遇到很多有趣的灵魂;还可以收获一些好看的邮票和信纸哦;啊啊啊～有些邮票真的好好看;爱了爱了|ω･)و ̑̑༉
1,因为遇到一个温暖的App而遇到一群温暖的人;爱上写信爱上慢节奏;这种感觉太棒了❤️。|对了;而且没有任何广告;强推！！！
1,这个软件真的特别特别特别好;真的强推;只不过有一个缺点;希望每个人的过客岛里发出的动态可以修改;方便更新。
1,我想问一下;即达邮票在哪买？
1,再见过客;来过;等过;走了
1,软件是个好软件。但是收发信件太快了;真的。改成两三天也可以啊。哭笑不得。
0,为什么我无法获取验证码？
0,没有验证码;登录不上去啊
1,很好的软件;邮票也超超超好康！|但是不知道怎么回事从今天早上开始主页就一直显示网络超时（其它软件都可以正常使用欸）;so难过o(╥﹏╥)o
1,现在是不是系统崩了。。打不开呀？
1,用半个月后我来评五星啦！(ฅ>ω<*ฅ)我觉得过客的开发者们一定是很温暖的人！谢谢你们创造了这个可以让我们在这个快节奏的时代;浮躁的社会环境下能够慢下来去真诚的袒露自己的内心去给一个陌生人写信的净土。不同于微信和QQ之类的即时;慢递让写信和等待回信的过程都变得可贵。虽然当我等不到回信时会感到失望;但是当突然收到来信时真的超级开心啊！(◍•ᴗ•◍)而且官方真的好用心的;之前我去大猫的早安晚安那个频道回复了几句 然后就收到了大猫的晚安信！（而且我没有买当天的邮票）大猫还在信里回了我一大段话啊啊啊啊啊！所以能感受到开发者们的用心啊。|前几天我收到了一封新人信件;我的009过客告诉我她最近很抑郁;生活黑暗;没有活下去的动力。她真诚的写了9页信纸;并表示无意传播负能量  只是想抱着希望倾诉一下。我花了两个小时写信回复她 ;然后她第二天就回复了我！她表示真的很意外能有人回复她;而且还认真的写了那么长。并且她表示我的信让她对生活多了一点期待。我觉得真的很感动;也许你的某一封信 就会给一个人带来希望呢？|希望过客越来越好啊！不忘初心喔！(◍ ´꒳` ◍)✨永远给你爱的五星！！
1,请问今天你们的可以打开吗;我的一直加载不出来。就连退出重新登录也一直收不到验证码。好着急啊 ;我怕错过他们的来信。|软件是很棒的软件哦;遇到了几个小可爱。
1,下载了五六次了;验证码还是接受不了;网络超时
1,为啥我现在登不上去了？
1,工作人员辛苦！很好的软件;但是有的时候会闪退;再点进去就一片空白啦...|刚开始使用;内容蛮多的;算比较好上手的。祝越来越好。
1,很喜欢;很暖心的APP。陪我度过了昨天的夜晚;看着大家都在努力发光;看着同龄人相仿的困惑和焦虑;觉得“原来大家和我一样”;那种恐惧和茫然就会缓释许多——我们一起成长;一起前行。|可是刚刚APP打开后一直加载不出来内容;只能看到个人中心。早上八点半的时候还是好好的。|在网上搜推荐树洞的时候有人推荐了GORKOR;当时以为这个APP只是苹果用户有的福利;没想到在安卓商店也发现了;那种惊喜就像突然点明了一盏小灯。|我很喜欢写信;也很喜欢写日记;谢谢这个APP。
1,有点意兴阑珊;无话可说。|软件是个好软件;运营也良心;可惜我不是个好人。|过客加油。
1,这个软件是众多通讯软件中最合我意的;也很干净;一直在纠结五星还是一星;毕竟我看过很多软件人一多;就从干净合意到虚伪反感;真真是怕极了这个软件会被污染;唉;最终还是内心的正直（并不）占了上风！
1,我。。新人;四天了;就收到第一天晚上的两封信;啥都没有。。还是挺好的;希望能有保存往来来信的功能;信好好收着回看会有那份温馨感呀
1,如果寄出的信能够增加撤回功能就好了;因为有很多话寄出后又突然有了新的想法;有点遗憾。
1,感谢过客。|生活中的糟心事实在是太多了。很多时候;我们不愿和周围的人分享;很多时候;我们又会害怕自己的牢骚打扰到别人;害怕自己被讨厌。|在过客;你可以尽情地把自己的烦恼说出啦;善良的人;会给你继续向前奔跑的勇气。你也可以尽自己的能力;去安慰那些失意的朋友;让他们从你的话语里获得力量。|感谢过客;让我每一个原本乌云密布的日子;都有阳光照进来。
1,没见过这么可爱的APP哈哈哈|遇见你真是太幸运了Gorkor
1,软件很不错;不会有一些个人信息泄露;真的是和陌生人交流;感觉不错。想向开发者提个建议;在收到信的时候;我们只能看到信的前几行;难免会有一些朋友把重要的内容放在了后面;导致收件人判断不清;收了信件;回复时却力不从心。不回;寄件的朋友又会有失落感。其次;不小心误点了也真的很尴尬啊。。。是否可以给收件的朋友再次确认的机会呢?期待您的回复。
1,真的很好的软件;里面的人也很温暖。|但是我觉得还是有一些地方不足;譬如通过树洞回信或者收到的信无法查看到这个树洞是哪个;感觉很不方便;有时候在多个树洞下回复;有树洞主人给我回信了;我都不知道是哪个;以至于都不知道该如何回信......
0,为什么注册发验证码一直没有
1,期待更好的过客
1,好不可思议;三年前用的软件了居然没凉;我收到了三年前写给自己的黑历史;要死
0,官方说封号就封号;详细原因根本不解释;只说被举报就封号。找遍了客服完全对你不耐烦;回复敷衍了事;说来说去就是那几句话;如此蛮横的就把我几百天的老号封了;还不给注销;如此恶劣的用户体验;真是让人呕吐不堪。
1,真的好喜欢过客这个软件啊。喜欢它进入页面上的“浮生若梦;为欢几何。如果命中注定;两个将要结伴同行的过客;是不会擦肩而过的”(害;都会背了);喜欢大猫老王;他们真的如同假官方一样。给他们写信后;他们的回信也是很认真很有温度;喜欢这个软件的静谧;但是又不是沉默的氛围;就让人感觉很好...反正让我喜欢的理由很多;不喜欢的理由还没有。最近遇到了一个笔友;感觉他知道的好多啊;和他聊天很开心。因为我不必像在其他的软件那样的;需要时时去回复他的消息。我只需要在看完信件后;在我有空的时候在停下来慢慢的;认真的写我的回信。他也会认真的回复我的信件。真的;在过客;我很开心;也很惬意。感谢过客的所有工作人员们将过客带给了我们;爱你们。
1,为什么只能短信验证才能登录?
1,好棒呀!几年不见过客的社区氛围感觉更好了;很喜欢这种感觉;有人在这里诉说;有人在这里分享;正如见字如面;那种感觉真的很棒;希望过客越来越好。
1,这款软件还是挺不错的;但是有个别机制我觉得不太合理。花钱买邮票无可厚非;毕竟真实寄信也的确需要。但是看过往信件需要买钥匙我就不太能理解了;现实里的信不都是自己保管好;然后可以随时拿出来看吗;花钱看信就太不合理了吧?希望开发者能改进一下;还是挺喜欢这款软件的。
1,这个软件就是现在的我一直在找的;不过有一个小问题;写过的信在哪可以看到?
1,谢谢;真的谢谢。带给我很多感同身受
1,我觉得这个软件挺好的;不像其他交友软件;完全心思不纯。在这里可以把自己的心里话通过书信方式写出来;烦心事也会有人给你建议。还可以交一些新朋友。我觉得少一星是因为在过客岛别人回复你的时候;能不能直接弹跳那个画面;每次都要自己去找;有时找不到完全错过别人发的信息
0,你好;这个账号怎么注销啊;我找不到可以注销的地方。
1,目前感觉大部分人都很友善;挺好
1,挺好的软件;就是电子邮票略贵。以及似乎是看不见寄出和收到的信的邮票图案的;只能看见时间;就感觉买什么图案好像都一样了。
1,其实沉下心来写信真的好喜欢;就是觉得信箱容量太小了吧555; 买的话只能买一个.. 因为真的每一封信都不舍得删;对方都特别好。
1,很喜欢啊;内容好;面板喜欢;而且不会有烦恼;还可以分享;很喜欢;五星
1,对于信纸的设计;以及其他功能总觉得设计的很奇怪。不过对于这种模式还是很喜欢的;鼓励望越做越好。
1,很棒的软件;我在上面交到了朋友;软件整体感觉也很棒！
1,哈啰老王;希望你们越做越好♡（来自用户的回信）
1,好用是好用;个人作为学生党;还是觉得有点贵;信箱容量不够了;还要交钱;我太难了。
1,很温暖的软件;用了几个月了;也陆陆续续的交到了一些笔友;心灵的沟通;三观的碰撞;心情不好可以在上面排解;现实不方便说的话也可以借此途径表达。|希望过客保持初心;越来越好(ʃƪ  ̆ 3 ̆)啾❣。・゚♡
1,天;这里新手;把同一封信寄了两遍怎么办;问题大吗(ಥ_ಥ)
1,很喜欢的一款app;一直不舍得删掉的;嘿嘿(º﹃º );我的五星是真的(//∇//)
1,可以注销过客岛吗？谢谢
1,用Gorkor的时间不长;但已经有了一个固定的笔友;是个很温柔的人。但是还想给Gorkor提一点点的建议;就一点点。嗯....能不能像古代书信那样;就是在写信的里面能插入图片。是这样的;我们这边的晚霞真的很美;但是用我贫瘠的语言无法描述;所以我想在书信中插入图片;让我的007也能一同感受到落日的美。|“江南无所有;聊赠一枝春。”
1,我可以拥有回复吗
0,我刚下载为什么收不到验证码
1,使用软件第一天;我感觉挺好的;其实我很想知道比如说你发了一封信;另一个人给你回了;然后你再去回复那人;接着是不是谁也发不了消息了;就是说两个人之间的缘分就这样断了？是挺想和那个朋友认识的;难搞o
1,虽然不愿意让各种牛蛇鬼神涌进来;但是宝藏APP还是需要曝光度的;所以还是给五星啦。|算是老粉了吧;用了两年多吧可能;高二升高三开始用的;现在大一升大二了。|没有一个非常固定的笔友;也许是个遗憾。但是高质量的社交也是必须的;宁缺毋滥嘛！|另一个遗憾就是没氪过金。虽然是个老文艺人士不喜欢整天说到支持就是钱不钱的;但是还不得不承认;这是最直接;也是最有效的支持方式。所以有机会一定给你们打钱啦～|有人说邮票贵;诱导消费;我觉得不会的。积分要得到也并不难;只要坚持签到；而且每天寄出的第一封信也都是免邮的（这也是为什么我还没氪过钱）|总之我觉得这个APP没什么毛病啦！就是水族馆;emmm;不知道为什么要是我的手机保持在那个界面上就会黑屏…黑了再点开就从头计时了…所以至今也没上过榜。有一丶丶遗憾。|总而言之;过客还是一个很宝藏的APP的！祝越做越好！
1,不错的匿名沟通工具
1,刚下载;好喜欢啊;这是我最喜欢的感觉;慢慢的不急不躁;经过时间的沉淀;文字的力量给人鼓励;一直希望有一个笔友;不认识却能彼此鼓励;太喜欢过客的感觉了;就这样一直做下去吧。
1,我一开始是不太明白为什么笔友容量上限是十。写过一些信后慢慢懂了;因为真正的可以长期交流下去的笔友不需要那么多。一两人足矣。||  真的很喜欢过客呀;在过客总是能静下心来;慢慢地组织语言;打出一段温柔的文字。希望过客越来越好;开发者可一定要保持初心呀。| | 那么提一些个人的小建议～| 我希望可以复制写过的信和收到的信。有时候因为笔友容量达到上限不得不删掉一些笔友;可是与ta们的通信真的好想保留下来呀。| 第二;能否把过客的笔名也显示在来信的封面上呢？记编号真的比记名字难多了;如果一下子就能看到名字;就不用在回信时一个个点进去找到那个笔友了。|  第三;关于信纸。我希望可以多出一些古朴的信纸;这样也更有写信的感觉～|  第四;我希望可以查看更多的信件。随着信越写越多;我的积分快不够用啦！可是不想有任何一封信件上锁;所以;要不然就考虑一下把钥匙的积分设置少一些。|  第五;页面设置给我感觉有些乱。树洞、每日问题、时间胶囊、水族箱等已经并列在一个版块了;就没有必要在上面再设一个版块单独展示。
1,太棒了 喜欢 正在升级的项目可以快一些咩
1,喜欢这个app;远社交的模式让人很安心。好像回到以前那个车马年代;以信交友。||Emmmm.....|很喜欢猜火车;所以什么开放呢;快一年了。想它。
1,希望可以有注销功能。既然是过客
1,非常好的软件;对于喜欢书信交流的人来说;是一个惊喜;很喜欢。每封信都很有意思;可以让你静下心来;慢慢交流。就是自己写的信要在哪里看呢？
1,请问这个样子怎么查看其他人的邮件（就是它显示的是过客001;点了中间一下;他就只显示出半个文章;而且其他的文章还看不了）
1,已经有好些日子找不到岛内积分的赞助了;系统问题吗？
1,过客是一款特别温柔的app; 不管你多么浮躁;来到这里;看着过客们说的话以及来自陌生人的信;你会得到一种安心的力量;连你也会慢下来;静下来;温柔起来。
1,今天写了第一封信;就想问一下;在哪能看到自己写的信啊？
1,喜欢|感觉过客里有一种让心灵安静下来的魔力~
